image_path,phase_label,movement_type
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0245.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0246.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0247.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0248.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0249.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0250.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0251.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0252.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0253.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0254.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0255.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0256.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0257.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0258.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0259.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0260.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0261.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0262.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0263.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0264.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0265.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0266.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0267.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0268.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0269.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0270.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0271.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0272.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0273.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0274.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0275.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0276.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0277.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0278.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0279.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0280.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0281.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0282.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0283.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0284.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0285.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0286.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0287.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0288.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0289.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0290.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0291.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0292.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0293.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0294.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0295.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0296.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0297.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0298.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0299.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0300.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0301.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0302.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0303.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0304.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0305.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0306.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0307.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0308.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0309.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0310.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0311.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0312.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0313.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0314.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0315.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0316.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0317.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0318.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0319.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0320.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0321.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0322.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0323.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0324.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0325.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0326.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0327.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0328.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0329.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0330.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0331.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0332.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0333.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0334.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0335.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0336.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0337.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0338.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0339.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0340.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0341.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0342.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0343.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0344.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0345.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0346.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0347.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0348.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0349.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0350.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0351.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0352.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0353.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0354.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0355.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0356.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0357.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0358.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0359.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0360.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0361.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0362.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0363.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0364.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0365.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0366.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0367.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0368.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0369.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0370.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0371.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0372.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0373.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0374.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0375.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0376.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0377.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0378.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0379.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0380.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0381.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0382.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0383.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0384.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0385.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0386.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0387.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0388.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0389.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0390.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0391.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0392.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0393.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0394.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0395.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0396.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0397.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0398.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0399.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0400.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0401.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0402.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0403.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0404.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0405.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0406.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0407.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0408.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0409.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0410.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0411.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0412.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0413.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0414.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0415.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0416.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0417.jpeg,End_&_Start,FCJ
processed_data\Player 6\FCJ\Player06_FCJ_Set_03\Player06_FCJ_70Kg_front_view\skeletons\skeleton_frame_0418.jpeg,End_&_Start,FCJ
